timestamp,run_key,model,task,language,n,n_correct,accuracy,mean_completion_tokens,median_completion_tokens,std_completion_tokens,p10_completion_tokens,p90_completion_tokens,mean_total_tokens,mean_prompt_tokens,mean_latency_s,median_latency_s,p90_latency_s,mean_response_chars,mean_fertility,n_truncated,truncation_rate,avg_cost_per_attempt_usd,ceff_usd
2026-06-18T05:11:29Z,llama3.1-8b__math__de,llama3.1-8b,math,de,500,362,0.724,327.606,258.5,525.6856413780979,175.9,389.4000000000001,569.506,241.9,3.1218755999999996,0.6257,7.059860000000012,1040.446,1.8335170131899932,6,0.012,3.830348e-05,5.2905359116022105e-05
2026-06-16T13:47:47Z,llama3.1-8b__math__en,llama3.1-8b,math,en,500,324,0.648,330.154,214.5,705.0291984203565,141.0,332.1,517.054,186.9,4.1088278,0.9914499999999999,9.610360000000005,1154.19,1.368972583698458,11,0.022,3.575732e-05,5.518104938271605e-05
2026-06-17T17:41:07Z,llama3.1-8b__math__es,llama3.1-8b,math,es,500,300,0.6,369.574,230.5,763.0982994038883,153.0,368.0,607.474,237.9,4.1328028,0.5876,7.789950000000003,1258.468,1.607297164541415,13,0.026,4.146092e-05,6.910153333333334e-05
2026-06-17T16:54:53Z,llama3.1-8b__math__fi,llama3.1-8b,math,fi,500,261,0.522,827.478,282.0,1502.5959639163002,169.9,5000.0,1093.378,265.9,8.7808262,0.88775,40.40815000000002,1985.622,2.657275052073357,57,0.114,7.949324e-05,0.00015228590038314174
2026-06-18T05:27:43Z,llama3.1-8b__math__fr,llama3.1-8b,math,fr,500,386,0.772,515.688,249.5,1065.5778239310855,167.9,432.20000000000005,755.588,239.9,4.5993112,0.6077,13.690420000000001,1731.692,1.636418219113536,26,0.052,5.325004000000001e-05,6.897673575129535e-05
2026-06-17T12:09:40Z,llama3.1-8b__math__hi,llama3.1-8b,math,hi,500,312,0.624,961.334,401.0,1514.9974260194938,231.9,5000.0,1238.234,276.9,9.6251942,1.10155,39.87801,1839.976,2.3853764290331694,61,0.122,9.075172e-05,0.00014543544871794872
2026-06-17T17:11:57Z,llama3.1-8b__math__ko,llama3.1-8b,math,ko,500,316,0.632,466.112,247.5,978.3215184400708,150.0,416.30000000000007,699.012,232.9,4.5200721999999995,0.7255,6.622230000000004,795.644,2.5704479756503265,22,0.044,4.893396000000001e-05,7.742715189873418e-05
2026-06-17T17:28:17Z,llama3.1-8b__math__sw,llama3.1-8b,math,sw,500,293,0.586,515.04,292.5,969.942598140413,186.9,496.4000000000001,782.94,267.9,4.9876347999999995,0.7809,11.68068,1282.14,2.2188790786662347,22,0.044,5.459819999999999e-05,9.317098976109214e-05
2026-06-18T05:00:14Z,llama3.1-8b__math__tr,llama3.1-8b,math,tr,500,281,0.562,912.624,251.5,1643.7395103177266,155.9,5000.0,1139.524,226.9,10.3067898,0.8616999999999999,42.24209000000003,3004.448,2.0625714684545327,69,0.138,8.435492000000001e-05,0.00015009772241992883
2026-06-17T05:20:38Z,llama3.1-8b__math__zh,llama3.1-8b,math,zh,500,277,0.554,368.062,186.0,898.2662203161834,125.9,301.0,596.962,228.9,5.3960452,2.2039,10.624360000000001,564.452,14.643345866412814,18,0.036,4.088996e-05,7.380859205776173e-05
2026-08-08T08:29:53Z,llama3.3-70b__code__ar,llama3.3-70b,code,ar,500,483,0.966,399.974,383.0,103.03897993853369,289.9,527.1,577.168,177.194,2.157185,1.8480500000000002,2.5327300000000004,1139.822,2.2496128092856393,0,0.0,0.00042052391999999997,0.00043532496894409933
2026-08-08T08:31:02Z,llama3.3-70b__code__de,llama3.3-70b,code,de,500,497,0.994,496.2,470.5,133.89798108514316,369.9,638.1,675.394,179.194,2.7203717999999997,2.0233,3.23535,1810.048,1.9215582183668092,0,0.0,0.00049772246,0.0005007268209255534
2026-08-08T08:31:04Z,llama3.3-70b__code__en,llama3.3-70b,code,en,500,497,0.994,223.126,204.0,104.57695157922326,113.0,352.1,347.32,124.194,1.7041644,0.8490500000000001,2.92501,876.616,1.8470561631520812,0,0.0,0.000249544,0.00025105030181086515
2026-08-04T04:45:53Z,llama3.3-70b__code__es,llama3.3-70b,code,es,500,486,0.972,456.682,435.0,115.16067400669098,337.0,583.0,631.876,175.194,2.2236262,1.75385,2.7612100000000006,1757.858,1.6799444903918526,0,0.0,0.00046414324000000005,0.000477513621399177
2026-07-29T14:05:43Z,llama3.3-70b__code__fi,llama3.3-70b,code,fi,500,496,0.992,474.638,450.0,123.6846422862392,342.9,620.6000000000001,677.832,203.194,2.9372415999999997,2.4214,3.3406599999999997,1220.236,3.0972144379656372,0,0.0,0.00049484848,0.0004988391935483871
2026-08-07T20:06:57Z,llama3.3-70b__code__fr,llama3.3-70b,code,fr,500,497,0.994,480.912,467.0,98.38397771050062,374.9,617.0,658.106,177.194,2.6406262000000003,1.8312,3.20441,1784.382,1.75687141997788,0,0.0,0.00048446493999999997,0.00048738927565392353
2026-07-26T05:49:51Z,llama3.3-70b__code__hi,llama3.3-70b,code,hi,500,471,0.942,591.4,576.0,123.83938139691081,449.9,767.4000000000001,805.594,214.194,3.1815138000000003,2.42155,4.2008600000000005,1296.904,2.4795299137969247,0,0.0,0.00059358046,0.0006301278768577496
2026-08-08T11:49:13Z,llama3.3-70b__code__ko,llama3.3-70b,code,ko,500,488,0.976,381.824,366.0,103.6569271254081,278.9,502.1,552.018,170.194,2.1558645999999997,1.6658,2.71525,841.644,2.3902964957384816,0,0.0,0.00040205541999999996,0.00041194202868852453
2026-08-03T10:39:07Z,llama3.3-70b__code__sw,llama3.3-70b,code,sw,500,477,0.954,522.348,502.5,125.30059606701597,396.9,672.0,727.542,205.194,2.7854468000000003,2.1746499999999997,3.21979,1352.504,2.693877797278169,0,0.0,0.00053371938,0.0005594542767295598
2026-08-06T12:01:38Z,llama3.3-70b__code__tr,llama3.3-70b,code,tr,500,466,0.932,380.736,363.0,89.1164956874271,286.9,498.0,544.93,164.194,2.5884504,1.8361,2.48864,1285.488,2.2685071915583417,0,0.0,0.0003976559,0.00042666942060085836
2026-07-23T06:22:05Z,llama3.3-70b__code__zh,llama3.3-70b,code,zh,500,484,0.968,359.63,347.0,80.83549873484682,270.0,469.0,525.824,166.194,1.7833082,1.4750999999999999,1.9204800000000002,736.53,6.664607192259061,0,0.0,0.00038216216,0.0003947956198347107
2026-06-29T07:41:45Z,llama3.3-70b__commonsense__ar,llama3.3-70b,commonsense,ar,500,495,0.99,245.816,231.0,86.04026964160445,141.9,369.20000000000005,468.838,223.022,2.9345662000000003,2.29355,5.46874,660.068,2.220547387568508,0,0.0,0.00032577762,0.000329068303030303
2026-07-06T06:46:15Z,llama3.3-70b__commonsense__de,llama3.3-70b,commonsense,de,500,491,0.982,371.802,369.0,88.29951531469253,257.9,491.0,596.824,225.022,2.050544,1.98085,2.6521,1357.198,1.914053486767769,0,0.0,0.00042648656000000005,0.0004343040325865581
2026-06-25T07:52:14Z,llama3.3-70b__commonsense__en,llama3.3-70b,commonsense,en,500,493,0.986,287.894,287.0,77.09270610550222,192.9,383.1,457.916,170.022,1.5124706,1.4663499999999998,2.08243,1471.482,1.2080686354884342,0,0.0,0.00032774924,0.00033240288032454366
2026-07-05T07:04:53Z,llama3.3-70b__commonsense__es,llama3.3-70b,commonsense,es,500,491,0.982,321.862,313.0,84.36355477781564,219.9,436.0,542.884,221.022,1.8307582,1.6448,2.3163,1261.344,1.5338746267584662,0,0.0,0.00038467396,0.0003917250101832994
2026-07-01T06:32:05Z,llama3.3-70b__commonsense__fi,llama3.3-70b,commonsense,fi,500,491,0.982,355.592,351.5,96.62566208387031,240.8,473.0,604.614,249.022,2.4870462000000004,2.3819,3.34517,912.676,3.160238055309342,0,0.0,0.00042784066000000004,0.00043568295315682285
2026-07-07T07:57:11Z,llama3.3-70b__commonsense__fr,llama3.3-70b,commonsense,fr,500,492,0.984,321.504,310.0,86.74186004789809,212.9,441.1,544.526,223.022,1.8485698,1.75075,2.48203,1225.944,1.66734148319867,0,0.0,0.00038557114,0.0003918405894308943
2026-08-08T08:31:35Z,llama3.3-70b__commonsense__hi,llama3.3-70b,commonsense,hi,500,477,0.954,455.926,442.0,141.5915706168255,283.0,648.1,715.948,260.022,2.8441304,2.14795,4.016780000000002,905.048,2.589894100311385,0,0.0,0.00051359452,0.000538359035639413
2026-08-08T11:49:39Z,llama3.3-70b__commonsense__ko,llama3.3-70b,commonsense,ko,500,491,0.982,226.918,217.0,87.0136888086016,123.9,341.20000000000005,442.94,216.022,1.7725588,1.51255,2.3077300000000003,394.616,2.490418608359232,0,0.0,0.00030671819999999995,0.0003123403258655804
2026-08-08T08:32:34Z,llama3.3-70b__commonsense__sw,llama3.3-70b,commonsense,sw,500,488,0.976,304.572,287.5,116.56317928716196,166.0,468.30000000000007,555.594,251.022,1.90846,1.68865,2.5630200000000003,790.976,2.482743912114232,0,0.0,0.00038871486,0.00039827342213114757
2026-07-05T07:24:18Z,llama3.3-70b__commonsense__tr,llama3.3-70b,commonsense,tr,500,492,0.984,236.656,229.0,88.6253155543845,127.0,351.1,446.678,210.022,1.628906,1.60895,2.30688,860.776,2.1700707227059675,0,0.0,0.00031087122,0.0003159260365853658
2026-06-29T07:20:04Z,llama3.3-70b__commonsense__zh,llama3.3-70b,commonsense,zh,500,492,0.984,218.024,217.0,79.04144814621061,112.9,317.1,430.046,212.022,2.5327716000000002,1.5001,5.222110000000001,286.86,34.98581138306116,0,0.0,0.00029733194,0.0003021666056910569
2026-08-08T08:33:03Z,llama3.3-70b__math__ar,llama3.3-70b,math,ar,500,465,0.93,222.356,205.5,85.91180909446481,143.0,310.5000000000001,462.256,239.9,2.3200551999999997,1.32785,3.068180000000001,528.768,2.112831588930921,0,0.0,0.00031720224,0.00034107767741935484
2026-06-24T08:47:34Z,llama3.3-70b__math__de,llama3.3-70b,math,de,500,466,0.932,268.994,251.0,84.79187040379016,188.0,363.0,510.894,241.9,1.8323538000000001,1.46555,2.877940000000002,850.89,1.8577716424515998,0,0.0,0.0003552262600000001,0.0003811440557939915
2026-06-17T10:08:20Z,llama3.3-70b__math__en,llama3.3-70b,math,en,500,468,0.936,213.378,194.0,79.92794297450844,140.0,299.1,395.388,182.01,1.8492676000000001,0.8762000000000001,2.74826,800.014,1.3418185152709377,0,0.0,0.00027595452,0.0002948232051282051
2026-08-08T08:33:06Z,llama3.3-70b__math__es,llama3.3-70b,math,es,500,447,0.894,253.702,237.5,96.32573118838992,167.0,346.0,491.602,237.9,1.2939052,1.15725,1.7283700000000002,867.01,1.575200821908404,0,0.0,0.00034078558000000004,0.00038119192393736023
2026-06-20T09:02:27Z,llama3.3-70b__math__fi,llama3.3-70b,math,fi,500,463,0.926,236.492,230.0,82.880687453142,146.8,334.1,502.392,265.9,1.3775346,1.2758,2.0487100000000003,560.198,2.6595710781839497,0,0.0,0.00034370968,0.0003711767602591792
2026-08-08T08:33:09Z,llama3.3-70b__math__fr,llama3.3-70b,math,fr,500,466,0.932,262.064,252.5,72.76533165582333,186.0,353.1,501.964,239.9,1.6448404,1.3481,2.821020000000001,858.73,1.653006281743823,0,0.0,0.00034857156000000003,0.0003740038197424893
2026-06-19T17:53:40Z,llama3.3-70b__math__hi,llama3.3-70b,math,hi,500,453,0.906,404.898,389.0,139.22915323386997,265.0,553.9000000000002,681.798,276.9,1.7922514,1.45445,2.2103800000000002,752.112,2.4711563095027613,0,0.0,0.00048324041999999996,0.0005333779470198675
2026-06-21T08:49:19Z,llama3.3-70b__math__ko,llama3.3-70b,math,ko,500,461,0.922,219.914,206.0,84.93007027946787,131.0,322.1,452.814,232.9,1.2668304000000001,1.21535,1.7982700000000003,356.444,2.5714181233384856,0,0.0,0.00031114306,0.0003374653579175705
2026-08-08T08:33:16Z,llama3.3-70b__math__sw,llama3.3-70b,math,sw,500,458,0.916,292.344,273.0,91.69115660957058,194.9,407.4000000000001,560.244,267.9,1.4071718,1.2784499999999999,2.0395000000000003,710.066,2.2720470043364203,0,0.0,0.00038901276,0.0004246864192139738
2026-08-08T08:33:18Z,llama3.3-70b__math__tr,llama3.3-70b,math,tr,500,458,0.916,213.692,200.0,83.52056336621551,127.0,320.1,440.592,226.9,2.442046,1.57865,4.414680000000001,657.008,1.996401302754549,0,0.0,0.00030268768000000004,0.00033044506550218344
2026-08-08T08:33:24Z,llama3.3-70b__math__zh,llama3.3-70b,math,zh,500,458,0.916,190.52,177.0,66.23497371847425,121.9,261.1,419.42,228.9,1.0987736,0.9593,1.5650200000000003,275.364,10.50262424928681,0,0.0,0.0002855618,0.00031174868995633185
2026-06-20T16:35:10Z,llama4-scout__code__ar,llama4-scout,code,ar,500,178,0.356,516.444,465.0,334.0980722898826,324.70000000000005,669.2,716.608,200.164,2.0145792,1.65305,3.439520000000001,1559.966,2.215815241467052,1,0.002,0.00019760899999999998,0.0005550814606741573
2026-06-22T11:48:11Z,llama4-scout__code__de,llama4-scout,code,de,500,213,0.426,479.716,463.0,111.33104034854871,353.0,639.1,663.88,184.164,2.1209288,1.75145,2.9665100000000013,1939.432,1.7303855676182112,0,0.0,0.00018336148,0.00043042600938967136
2026-06-20T12:09:49Z,llama4-scout__code__en,llama4-scout,code,en,500,177,0.354,1013.648,441.0,1511.5634807737376,284.8,5000.0,1158.812,145.164,3.0922524,1.50975,11.66295,3530.968,1.7561279346057954,58,0.116,0.00036060836,0.0010186676836158193
2026-06-22T06:35:32Z,llama4-scout__code__es,llama4-scout,code,es,500,221,0.442,511.828,503.5,133.71461255682732,393.8,635.1,695.992,184.164,2.1957246,1.65555,2.27469,2064.74,1.608930967375112,0,0.0,0.00019427956,0.0004395465158371041
2026-06-20T17:16:13Z,llama4-scout__code__fi,llama4-scout,code,fi,500,180,0.36,634.604,434.5,831.1078966390052,298.9,722.8000000000002,842.768,208.164,2.134431,1.4832999999999998,3.852510000000001,1884.364,2.5369652255726582,11,0.022,0.00023866340000000004,0.000662953888888889
2026-06-23T04:16:08Z,llama4-scout__code__fr,llama4-scout,code,fr,500,224,0.448,490.912,489.0,106.83634336932847,356.9,629.0,679.076,188.164,3.1370907999999997,2.3283,5.784080000000001,1961.086,1.6281774159555977,0,0.0,0.00018760811999999998,0.00041876812499999996
2026-06-20T16:55:41Z,llama4-scout__code__hi,llama4-scout,code,hi,500,177,0.354,605.62,520.5,533.9504037523848,387.70000000000005,718.2,813.784,208.164,2.115506,1.67405,3.4898100000000007,1787.96,2.2561114560868303,4,0.008,0.00022880884,0.0006463526553672317
2026-06-20T19:46:54Z,llama4-scout__code__ko,llama4-scout,code,ko,500,203,0.406,504.554,402.5,642.8760208939831,279.8,564.1,686.718,182.164,1.8323254,1.3228499999999999,2.0091,1430.238,2.245538293486178,9,0.018,0.0001915864,0.00047188768472906397
2026-06-20T20:06:38Z,llama4-scout__code__sw,llama4-scout,code,sw,500,218,0.436,557.25,520.5,319.2871310342592,381.8,712.1,775.414,218.164,1.6419002,1.54055,2.0444400000000003,1663.09,2.274446127266648,1,0.002,0.00021346304,0.000489594128440367
2026-06-22T11:27:36Z,llama4-scout__code__tr,llama4-scout,code,tr,500,210,0.42,437.944,424.5,104.91963172945513,310.0,571.3000000000001,625.108,187.164,1.8290388,1.60825,2.34398,1555.282,2.1281260150772225,0,0.0,0.000169489,0.0004035452380952381
2026-06-20T12:40:00Z,llama4-scout__code__zh,llama4-scout,code,zh,500,165,0.33,500.516,381.0,672.0588187470732,259.0,570.2,676.68,176.164,1.9328594000000001,1.37745,2.8678800000000013,1285.514,3.564479828720081,8,0.016,0.00018955348,0.0005744044848484849
2026-06-17T18:46:46Z,llama4-scout__commonsense__ar,llama4-scout,commonsense,ar,500,490,0.98,305.838,303.0,100.0863142322325,180.0,429.30000000000007,509.298,203.46,2.536551,1.1056,1.8786800000000001,881.066,2.0583744457267628,0,0.0,0.00012636552,0.00012894440816326532
2026-06-19T05:46:43Z,llama4-scout__commonsense__de,llama4-scout,commonsense,de,500,492,0.984,332.938,331.0,85.28769041469317,228.0,443.0,520.398,187.46,2.5352682,1.6452499999999999,4.17414,1509.382,1.5497245731971285,0,0.0,0.00013381951999999998,0.00013599544715447152
2026-06-17T11:16:50Z,llama4-scout__commonsense__en,llama4-scout,commonsense,en,500,387,0.774,318.908,313.5,71.14361787770889,234.9,413.1,467.368,148.46,1.5206324,1.3287,2.3320700000000003,1583.288,1.227855343813183,0,0.0,0.00012475932,0.00016118775193798448
2026-06-18T08:48:17Z,llama4-scout__commonsense__es,llama4-scout,commonsense,es,500,494,0.988,338.838,331.0,87.18282770645712,232.0,449.20000000000005,526.298,187.46,1.3238558,1.23535,1.81802,1586.412,1.3144186977373629,0,0.0,0.00013582552000000002,0.0001374752226720648
2026-06-18T06:28:31Z,llama4-scout__commonsense__fi,llama4-scout,commonsense,fi,500,490,0.98,289.388,282.0,101.33767366684721,165.9,420.70000000000016,500.848,211.46,1.537641,1.194,2.7389600000000005,978.366,2.4330152366426328,0,0.0,0.00012165252,0.0001241352244897959
2026-06-19T06:06:15Z,llama4-scout__commonsense__fr,llama4-scout,commonsense,fr,500,491,0.982,347.828,347.0,97.49437276808793,224.9,475.1,539.288,191.46,1.6670436,1.53705,2.34369,1539.82,1.4094906214803495,0,0.0,0.00013932212,0.00014187588594704684
2026-06-18T06:23:55Z,llama4-scout__commonsense__hi,llama4-scout,commonsense,hi,500,490,0.98,394.564,382.5,91.77253565528851,286.0,509.30000000000007,606.024,211.46,1.4514642,1.3925999999999998,1.9570800000000002,1294.278,1.61839175151218,0,0.0,0.00015741236000000003,0.00016062485714285718
2026-06-25T05:55:55Z,llama4-scout__commonsense__ko,llama4-scout,commonsense,ko,500,486,0.972,248.006,243.5,91.98125388432288,128.70000000000002,365.0,433.466,185.46,1.2131196,1.0429,1.8268900000000001,616.55,2.031107671602322,0,0.0,0.00010472264,0.00010773934156378601
2026-06-18T08:44:04Z,llama4-scout__commonsense__sw,llama4-scout,commonsense,sw,500,493,0.986,345.548,342.0,108.11012577270077,204.9,472.0,567.008,221.46,1.272356,1.213,1.75539,1065.48,2.0660190151991866,0,0.0,0.00014184692,0.00014386097363083166
2026-06-18T12:41:55Z,llama4-scout__commonsense__tr,llama4-scout,commonsense,tr,500,493,0.986,262.132,254.5,108.95616305163222,126.9,405.1,452.592,190.46,1.4144634,1.0410499999999998,1.65053,1015.68,2.0117863230911235,0,0.0,0.00011007548000000001,0.0001116384178498986
2026-06-17T11:21:18Z,llama4-scout__commonsense__zh,llama4-scout,commonsense,zh,500,493,0.986,273.828,264.0,81.25879891311219,186.0,371.20000000000005,453.288,179.46,1.4698316,1.16885,2.57956,828.732,4.902775563390633,0,0.0,0.00011284212000000001,0.00011444434077079109
2026-06-17T09:07:32Z,llama4-scout__math__ar,llama4-scout,math,ar,500,474,0.948,216.384,207.5,77.56977945934062,131.0,316.0,437.192,220.808,1.2358306000000001,0.874,2.80373,525.112,2.083211194792023,0,0.0,9.785944e-05,0.00010322725738396625
2026-06-17T11:07:34Z,llama4-scout__math__de,llama4-scout,math,de,500,332,0.664,202.782,190.0,88.15202797481261,128.9,278.1,407.59,204.808,1.497426,1.11885,3.01029,733.452,1.5878354488905555,0,0.0,9.147476e-05,0.00013776319277108434
2026-06-16T12:24:28Z,llama4-scout__math__en,llama4-scout,math,en,500,442,0.884,227.39,215.0,89.32762590318293,135.0,337.20000000000005,379.198,151.808,1.2927684,1.03575,2.7929500000000003,821.952,1.406979150448658,0,0.0,9.401148e-05,0.00010634782805429864
2026-06-17T10:58:09Z,llama4-scout__math__es,llama4-scout,math,es,500,324,0.648,210.014,200.5,64.56152247561033,139.0,291.20000000000005,414.822,204.808,1.314748,0.86105,2.9989200000000005,765.542,1.4897154831220674,0,0.0,9.393364e-05,0.00014495932098765432
2026-06-17T09:16:45Z,llama4-scout__math__fi,llama4-scout,math,fi,500,411,0.822,188.308,181.5,66.4095293401056,108.0,277.1,417.116,228.808,1.4924680000000001,0.8811,2.9956800000000006,526.306,2.2439012845716073,0,0.0,8.919360000000001e-05,0.00010850802919708031
2026-06-17T11:12:16Z,llama4-scout__math__fr,llama4-scout,math,fr,500,456,0.912,207.058,195.0,73.49212761679503,135.9,294.1,415.866,208.808,1.5971217999999998,1.15345,3.2382900000000006,731.286,1.5058507511432773,0,0.0,9.336859999999999e-05,0.00010237785087719298
2026-06-17T09:12:02Z,llama4-scout__math__hi,llama4-scout,math,hi,500,465,0.93,244.598,227.0,95.98507522177945,137.0,372.20000000000005,473.406,228.808,1.1030758,0.86675,1.6719900000000008,625.97,1.7789351571359424,0,0.0,0.0001083322,0.00011648623655913979
2026-06-17T09:21:36Z,llama4-scout__math__ko,llama4-scout,math,ko,500,459,0.918,175.278,165.5,66.57682527221205,100.0,265.1,378.086,202.808,1.6397002,0.9123,3.01725,317.492,2.3002897510643736,0,0.0,8.19034e-05,8.921938997821351e-05
2026-06-17T10:53:31Z,llama4-scout__math__sw,llama4-scout,math,sw,500,445,0.89,224.264,214.0,78.76856783360425,141.9,325.4000000000001,463.072,238.808,1.0072822,0.87355,1.60319,610.404,1.9970987507397506,0,0.0,0.00010251864,0.00011518948314606741
2026-06-17T11:02:58Z,llama4-scout__math__tr,llama4-scout,math,tr,500,464,0.928,165.846,156.0,66.14593603319418,99.0,237.20000000000005,373.654,207.808,1.6017388000000001,1.0995,3.28193,504.05,1.9407500045399844,0,0.0,7.924652e-05,8.539495689655172e-05
2026-06-17T05:05:20Z,llama4-scout__math__zh,llama4-scout,math,zh,500,464,0.928,167.226,155.5,62.45189671103362,103.9,241.30000000000007,364.034,196.808,1.761709,1.7896999999999998,2.91926,303.65,4.069639992811463,0,0.0,7.850572e-05,8.459668103448276e-05
